"","InstitutionCode","CollectionCode","CatalogNumber","IndividualCount","ScientificName","Family","PreparationType","Tissues","Latitude","Longitude","CoordinateUncertaintyInMeters","HorizontalDatum","Country","StateProvince","County","Island","IslandGroup","Locality","VerbatimElevation","VerbatimDepth","YearCollected","MonthCollected","DayCollected","Collector","GeorefMethod","LatLongComments","BasisOfRecord","Remarks","DateLastModified","CI","decade","combo","number_individuals_requested"
"601","TU","Fish",182471,6,"Percina vigil","Percidae",NA,NA,30.7825,-89.82027,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 1 mi. below LA Hwy. 10.",NA,NA,1997,4,13,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",2
"63","TU","Fish",184060,8,"Percina vigil","Percidae",NA,NA,30.77611,-89.82889,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along right bank above Coburn Creek.",NA,NA,1997,6,28,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",2
"3081","TU","Fish",31291,10,"Notropis atherinoides","Cyprinidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.",NA,NA,1963,12,13,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1954-1963","impact_1954-1963",4
"3041","TU","Fish",31124,75,"Notropis atherinoides","Cyprinidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just below dam at Pools Bluff Sill; 4 mi. S of Bogalusa.",NA,NA,1963,4,26,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1954-1963","impact_1954-1963",4
"1791","TU","Fish",70585,25,"Percina vigil","Percidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at sandbar, River Mile 54 - Fish Stat. #4.",NA,NA,1971,7,15,"R.D. Suttkus & B.A. Thompson",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",2
"1381","TU","Fish",42166,171,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just below sill at Pools Bluff; 4 mi. S of Bogalusa.",NA,NA,1966,10,29,"R.D. Suttkus, Clemmer & Jordan",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",2
"124","TU","Fish",39325,60,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just below sill at Pools Bluff; 4 mi. S of Bogalusa",NA,NA,1965,11,19,"Suttkus & Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",2
"172","TU","Fish",62180,145,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just below sill at Pools Bluff, 4 mi. S of Bogalusa - Fish Stat. #6.",NA,NA,1970,4,21,"R.D. Suttkus, G.E. Gunning & B.A. Thompson",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",2
"1741","TU","Fish",64889,7,"Percina vigil","Percidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at sandbar; River Mile 54.",NA,NA,1970,10,27,"R.D. Suttkus & B.A. Thompson",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",2
"7","TU","Fish",97522,6,"Percina vigil","Percidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",NA,NA,1976,4,15,"G.E. Gunning & D.C. Heins",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",2
"2001","TU","Fish",86516,19,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River, just below sill at Pools Bluff, 4 mi. S of Bogalusa.",NA,NA,1974,1,14,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",2
"290","TU","Fish",125191,4,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below Pools Bluff Sill, 4 mi. S of Bogalusa.",NA,NA,1982,4,29,"R.D. Suttkus & S.O. Rohmann",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",2
"226","TU","Fish",104287,56,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank below sill at Pools Bluff; 4 mi. S of Bogalusa.",NA,NA,1977,10,19,"R.D. Suttkus & P. Sorensen",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",2
"2451","TU","Fish",107712,7,"Percina vigil","Percidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank at River Mile 54; 2.3 mi. SE of Bogalusa.",NA,NA,1978,6,8,"R.D. Suttkus & S.O. Rohmann",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",2
"231","TU","Fish",160042,17,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below Pools Bluff Sill.",NA,NA,1991,1,3,"R.D. Suttkus & J.H. Caruso",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",2
"331","TU","Fish",150550,114,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below Pools Bluff Sill; 4 mi. S of Bogalusa.",NA,NA,1987,10,29,"R.D. Suttkus & J.H. Caruso",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",2
"355","TU","Fish",167841,24,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below Pools Bluff Sill",NA,NA,1993,10,23,"R.D. Suttkus & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",2
"31","TU","Fish",162902,5,"Percina vigil","Percidae",NA,NA,30.75667,-89.82611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 0.5 mi. below Richardson Landing.",NA,NA,1992,4,24,"R.D. Suttkus & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",2
"3221","TU","Fish",143904,10,"Percina vigil","Percidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below sill at Pools Bluff.",NA,NA,1986,1,30,"R.D. Suttkus & K.G. Goodfellow",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",2
"82","TU","Fish",187935,11,"Percina vigil","Percidae",NA,NA,30.75444,-89.82722,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left side at second bend below Richardson Ldg.",NA,NA,1999,4,16,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",2
"652","TU","Fish",184113,11,"Percina vigil","Percidae",NA,NA,30.74195,-89.82528,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank two bends above River Mile 54.",NA,NA,1997,6,28,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",2
"72","TU","Fish",185262,13,"Percina vigil","Percidae",NA,NA,30.70389,-89.84472,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below Pools Bluff Sill",NA,NA,1998,1,24,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",2
"581","TU","Fish",181403,6,"Percina vigil","Percidae",NA,NA,30.70389,-89.84472,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just below Pools Bluff Sill.",NA,NA,1996,10,5,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",2
"83","TU","Fish",187948,5,"Percina vigil","Percidae",NA,NA,30.74195,-89.82528,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank two bends above River Mile 54.",NA,NA,1999,4,16,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",2
"3311","TU","Fish",31063,41,"Pimephales vigilax","Cyprinidae",NA,NA,30.76222,-89.83111,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at River Mile 53.7, 2.3 miles SE of Bogalusa.",NA,NA,1963,8,30,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1954-1963","control_1954-1963",4
"329","TU","Fish",31254,14,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above mouth of Coburn Creek; 1.5 miles E of Hwy.7 in Bogalusa",NA,NA,1963,7,11,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1954-1963","control_1954-1963",4
"338","TU","Fish",30957,329,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above mouth of Coburn Creek, 1.5 mile E of Hwy. 7 in Bogalusa, LA.",NA,NA,1963,11,21,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1954-1963","control_1954-1963",4
"3341","TU","Fish",30602,220,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above mouth of Coburn Creek at Bogalusa.",NA,NA,1963,10,24,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1954-1963","control_1954-1963",4
"335","TU","Fish",31528,224,"Pimephales vigilax","Cyprinidae",NA,NA,30.76805,-89.83083,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River between Coburn & Bogalusa Creeks; 1.4 mi. E of Hwy. 7 in Bogalusa.",NA,NA,1963,10,24,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1954-1963","control_1954-1963",4
"3611","TU","Fish",27798,19,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above mouth of Coburn Creek, 1.5 mi. E of Hwy. 7 in Bogalusa.",NA,NA,1965,2,12,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1964-1973","control_1964-1973",4
"3462","TU","Fish",33227,10,"Pimephales vigilax","Cyprinidae",NA,NA,30.76805,-89.83083,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River between mouth of Coburn & Bogalusa Creeks; 1.4 mi. E of Hwy. 7 in Bogalusa.",NA,NA,1964,6,11,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1964-1973","control_1964-1973",4
"409","TU","Fish",70599,29,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at sandbar below mouth of Coburn Creek - Fish Stat. #2.",NA,NA,1971,7,15,"R.D. Suttkus & B.A. Thompson",NA,NA,"PreservedSpecimen","",NA,"control","1964-1973","control_1964-1973",4
"394","TU","Fish",57360,26,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1.",NA,NA,1969,5,9,"R.D. Suttkus & Cashner",NA,NA,"PreservedSpecimen","",NA,"control","1964-1973","control_1964-1973",4
"354","TU","Fish",34327,15,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above mouth of Coburn Creek; 1.4 mi. E of Hwy. 7 in Bogalusa.",NA,NA,1964,9,11,"R.D. Suttkus, G.E. Gunning & A. Kuris",NA,NA,"PreservedSpecimen","",NA,"control","1964-1973","control_1964-1973",4
"632","TU","Fish",128709,61,"Pimephales vigilax","Cyprinidae",NA,NA,30.77583,-89.82722,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite mouth of Coburn Creek.",NA,NA,1983,1,27,"R.D. Suttkus & S.O. Rohmann",NA,NA,"PreservedSpecimen","",NA,"control","1974-1983","control_1974-1983",4
"455","TU","Fish",96925,25,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank above Coburn Creek, 1.5 mi. E of Bogalusa.",NA,NA,1976,1,22,"G.E. Gunning & D.C. Heins",NA,NA,"PreservedSpecimen","",NA,"control","1974-1983","control_1974-1983",4
"445","TU","Fish",94582,10,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank just above Coburn Creek.",NA,NA,1975,7,2,"R.D. Suttkus & J.H. Caruso",NA,NA,"PreservedSpecimen","",NA,"control","1974-1983","control_1974-1983",4
"565","TU","Fish",116286,31,"Pimephales vigilax","Cyprinidae",NA,NA,30.76805,-89.83083,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank between Coburn & Bogalusa Creeks; 1.5 mi. E of Bogalusa.",NA,NA,1980,1,30,"R.D. Suttkus and S.O. Rohmann",NA,NA,"PreservedSpecimen","",NA,"control","1974-1983","control_1974-1983",4
"8121","TU","Fish",106298,11,"Pimephales vigilax","Cyprinidae",NA,NA,30.77861,-89.82972,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank above Coburn Creek; 1.5 mi. E of Bogalusa.",NA,NA,1978,3,23,"S.O. Rohmann & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"control","1974-1983","control_1974-1983",4
"720","TU","Fish",145803,31,"Pimephales vigilax","Cyprinidae",NA,NA,30.77583,-89.82722,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank opposite mouth of Coburn Creek.",NA,NA,1986,7,1,"R.D. Suttkus & K.G. Goodfellow",NA,NA,"PreservedSpecimen","",NA,"control","1984-1993","control_1984-1993",4
"747","TU","Fish",149298,20,"Pimephales vigilax","Cyprinidae",NA,NA,30.76528,-89.83222,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Bogalusa Creek.",NA,NA,1987,7,14,"R.D. Suttkus & S. Herbert",NA,NA,"PreservedSpecimen","",NA,"control","1984-1993","control_1984-1993",4
"657","TU","Fish",134741,36,"Pimephales vigilax","Cyprinidae",NA,NA,30.77583,-89.82722,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite mouth of Coburn Creek.",NA,NA,1984,4,26,"R.D. Suttkus & V. Trau",NA,NA,"PreservedSpecimen","",NA,"control","1984-1993","control_1984-1993",4
"6651","TU","Fish",136206,236,"Pimephales vigilax","Cyprinidae",NA,NA,30.76528,-89.83222,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite mouth of Bogalusa Creek.",NA,NA,1984,7,17,"R.D. Suttkus & V.C. Trau",NA,NA,"PreservedSpecimen","",NA,"control","1984-1993","control_1984-1993",4
"74","TU","Fish",162856,12,"Pimephales vigilax","Cyprinidae",NA,NA,30.7825,-89.82027,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 1.0 mi. below Hwy. 10 (above usual bar).",NA,NA,1992,4,24,"R.D. Suttkus & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1984-1993","control_1984-1993",4
"220","TU","Fish",184043,29,"Pimephales vigilax","Cyprinidae",NA,NA,30.7825,-89.82027,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 1.0 mi. below LA Hwy. 10.",NA,NA,1997,6,28,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",4
"825","TU","Fish",193668,31,"Pimephales vigilax","Cyprinidae",NA,NA,30.76528,-89.83222,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Bogalusa Creek.",NA,NA,2002,1,26,"RD & JS Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",4
"173","TU","Fish",176913,93,"Pimephales vigilax","Cyprinidae",NA,NA,30.76528,-89.83222,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Bogalusa Creek.",NA,NA,1995,10,7,"R.D. Suttkus & C.H. Dannemann",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",4
"214","TU","Fish",182476,127,"Pimephales vigilax","Cyprinidae",NA,NA,30.77611,-89.82777,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Coburn Creek.",NA,NA,1997,4,13,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",4
"2331","TU","Fish",185412,18,"Pimephales vigilax","Cyprinidae",NA,NA,30.78444,-89.81973,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 0.5 mi. below LA Hwy. 10",NA,NA,1998,1,24,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","1994-2003","control_1994-2003",4
"893","TU","Fish",197717,17,"Pimephales vigilax","Cyprinidae",NA,NA,30.77611,-89.82777,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Coburn Creek",NA,NA,2004,10,30,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","2004-2013","control_2004-2013",4
"8851","TU","Fish",197196,24,"Pimephales vigilax","Cyprinidae",NA,NA,30.7825,-89.82027,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 1.0 miles below LA Hwy. 10.",NA,NA,2004,7,17,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","2004-2013","control_2004-2013",4
"8721","TU","Fish",196863,33,"Pimephales vigilax","Cyprinidae",NA,NA,30.77611,-89.82777,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite mouth of Coburn Creek.",NA,NA,2004,1,31,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","2004-2013","control_2004-2013",4
"8991","TU","Fish",198266,29,"Pimephales vigilax","Cyprinidae",NA,NA,30.76528,-89.83222,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Bogalusa Creek",NA,NA,2005,2,12,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","2004-2013","control_2004-2013",4
"898","TU","Fish",198262,8,"Pimephales vigilax","Cyprinidae",NA,NA,30.77611,-89.82777,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank opposite Coburn Creek",NA,NA,2005,2,12,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"control","2004-2013","control_2004-2013",4
"330","TU","Fish",31056,165,"Pimephales vigilax","Cyprinidae",NA,NA,30.75667,-89.82611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River 0.5 mile downstream from Richardson Landing or 1.5 miles SE of Bogalusa.",NA,NA,1963,8,30,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1954-1963","impact_1954-1963",4
"333","TU","Fish",31240,145,"Pimephales vigilax","Cyprinidae",NA,NA,30.75667,-89.82611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River 0.5 mi. downstream from Richardson Landing; 1.5 mi. SE of Bogalusa.",NA,NA,1963,9,29,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1954-1963","impact_1954-1963",4
"336","TU","Fish",31539,104,"Pimephales vigilax","Cyprinidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at River Mile 54; 2.3 mi. SE of Bogalusa.",NA,NA,1963,10,24,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1954-1963","impact_1954-1963",4
"401","TU","Fish",62155,32,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above sill at Pools Bluff, 4 mi. S of Bogalusa - Fish Stat. #5.",NA,NA,1970,4,21,"R.D. Suttkus, G.E. Gunning & B.A. Thompson",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",4
"404","TU","Fish",68175,95,"Pimephales vigilax","Cyprinidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at River Mile 54, 2.3 mi. SE of Bogalusa.",NA,NA,1971,1,25,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",4
"71","TU","Fish",79390,16,"Pimephales vigilax","Cyprinidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just below mouth of Coburn Creek - Fish Stat. #2.",NA,NA,1972,10,17,"B.A. Thompson & Cashner",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",4
"388","TU","Fish",53896,20,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River just above sill at Pools Bluff; 4 mi. S of Bogalusa - Fish Stat. #5.",NA,NA,1968,10,23,"R.D. Suttkus & G.E. Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",4
"3661","TU","Fish",39309,62,"Pimephales vigilax","Cyprinidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River at River Mile 54; 2.3 mi. SE of Bogalusa.",NA,NA,1965,11,19,"Suttkus & Gunning",NA,NA,"PreservedSpecimen","",NA,"impact","1964-1973","impact_1964-1973",4
"538","TU","Fish",108499,47,"Pimephales vigilax","Cyprinidae",NA,NA,30.75667,-89.82611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 0.5 mi. below Richardson Landing, 1.5 mi. SE of Bogalusa.",NA,NA,1978,7,19,"R.D. Suttkus & P. Sorensen",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",4
"521","TU","Fish",106866,13,"Pimephales vigilax","Cyprinidae",NA,NA,30.74055,-89.82694,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank at River Mile 54; 2.3 mi. SE of Bogalusa.",NA,NA,1978,4,20,"R.D. Suttkus & S.O. Rohmann",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",4
"541","TU","Fish",108550,22,"Pimephales vigilax","Cyprinidae",NA,NA,30.70222,-89.84417,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank below sill at Pools Bluff; 4 mi. S of Bogalusa.",NA,NA,1978,7,19,"R.D. Suttkus & P. Sorensen",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",4
"560","TU","Fish",115164,41,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank just above Pools Bluff Sill, 4.0 mi. S of Bogalusa.",NA,NA,1979,10,25,"R.D. Suttkus & P. Sorensen",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",4
"4861","TU","Fish",102699,26,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along left bank just above sill at Pools Bluff, 4 mi. S of Bogalusa.",NA,NA,1977,7,6,"R.D. Suttkus & P. Sorensen",NA,NA,"PreservedSpecimen","",NA,"impact","1974-1983","impact_1974-1983",4
"687","TU","Fish",140323,49,"Pimephales vigilax","Cyprinidae",NA,NA,30.75667,-89.82611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 0.5 mi. below Richardson Landing.",NA,NA,1985,4,25,"R.D. Suttkus & K.G. Goodfellow",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",4
"582","TU","Fish",161049,35,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just above Pools Bluff Sill.",NA,NA,1991,7,5,"R.D. Suttkus & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",4
"757","TU","Fish",150524,189,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just above Pools Bluff Sill; 4 mi. S of Bogalusa.",NA,NA,1987,10,29,"R.D. Suttkus & J.H. Caruso",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",4
"689","TU","Fish",140348,55,"Pimephales vigilax","Cyprinidae",NA,NA,30.705,-89.84611,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank just above Pools Bluff Sill.",NA,NA,1985,4,25,"R.D. Suttkus & K.G. Goodfellow",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",4
"7621","TU","Fish",151223,140,"Pimephales vigilax","Cyprinidae",NA,NA,30.75667,-89.82611,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank 0.5 mi. below Richardson Landing.",NA,NA,1988,1,14,"R.D. Suttkus & J.H. Caruso",NA,NA,"PreservedSpecimen","",NA,"impact","1984-1993","impact_1984-1993",4
"851","TU","Fish",194965,77,"Pimephales vigilax","Cyprinidae",NA,NA,30.75444,-89.82722,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank at 2nd bend below Richardson Ldg.",NA,NA,2003,2,1,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",4
"860","TU","Fish",196236,11,"Pimephales vigilax","Cyprinidae",NA,NA,30.75444,-89.82722,NA,NA,"United States of America","Mississippi","Pearl River",NA,NA,"Pearl River along left bank at second bend below Richardson Ldg.",NA,NA,2003,7,19,"R.D. & J.S. Suttkus",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",4
"3071","TU","Fish",191419,24,"Pimephales vigilax","Cyprinidae",NA,NA,30.74195,-89.82528,NA,NA,"United States of America","Louisiana","Washington",NA,NA,"Pearl River along right bank at second bend above River Mile 54.",NA,NA,2000,10,7,"",NA,NA,"PreservedSpecimen","",NA,"impact","1994-2003","impact_1994-2003",4
