InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
TU,Fish,85342,53,Notropis atherinoides,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River at Richardson Landing.,,,1974,1,14,B.A. Thompson & Bresnick,,,PreservedSpecimen,,
TU,Fish,85347,9,Pimephales vigilax perspicuus,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River at Richardson Landing.,,,1974,1,14,B.A. Thompson & Bresnick,,,PreservedSpecimen,,
TU,Fish,94928,24,Pimephales vigilax,Cyprinidae,,,30.79194,-89.82166,,,United States of America,Louisiana,Washington,,,Pearl River at Hwy. 10 bridge.,,,1971,1,6,G.E. Gunning & A. LaNasa,,,PreservedSpecimen,,
TU,Fish,94930,3,Lepomis megalotis,Centrarchidae,,,30.79194,-89.82166,,,United States of America,Louisiana,Washington,,,Pearl River at Hwy. 10 bridge.,,,1971,1,6,G.E. Gunning & A. LaNasa,,,PreservedSpecimen,,
TU,Fish,94922,13,Hybognathus nuchalis,Cyprinidae,,,30.79194,-89.82166,,,United States of America,Louisiana,Washington,,,Pearl River at Hwy. 10 bridge.,,,1971,1,6,G.E. Gunning & A. LaNasa,,,PreservedSpecimen,,
TU,Fish,94924,7,Notropis atherinoides,Cyprinidae,,,30.79194,-89.82166,,,United States of America,Louisiana,Washington,,,Pearl River at Hwy. 10 bridge.,,,1971,1,6,G.E. Gunning & A. LaNasa,,,PreservedSpecimen,,
TU,Fish,31554,72,Carpiodes velifer,Catostomidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Hwy. 7 in Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31604,24,Ictalurus punctatus,Ictaluridae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River at 0.5 mi. downstream from Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31615,1,Alosa alabamae,Clupeidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Hwy. 7 in Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31614,57,Notropis atherinoides,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Hwy. 7 in Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31618,15,Pimephales vigilax perspicuus,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Hwy. 7 in Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31617,7,Carpiodes velifer,Catostomidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Hwy. 7 in Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31608,3,Hybognathus nuchalis,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Hwy. 7 in Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31557,3,Gambusia affinis affinis,Poeciliidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. downstream from Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31556,1,Carpiodes velifer,Catostomidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. downstream from Richardson Landing; 1.5 mi. SE of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31560,21,Carpiodes velifer,Catostomidae,,,30.74,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River at River Mile 53.7; 2.3 mi. SE of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31562,8,Gambusia affinis,Poeciliidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31565,17,Micropterus salmoides salmoides,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31569,13,Lepomis megalotis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31574,2,Micropterus salmoides salmoides,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31568,12,Carpiodes velifer,Catostomidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31578,1,Alosa alabamae,Clupeidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31583,61,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31587,9,Lepomis megalotis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31592,1,Percina aurora,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31584,1,Carpiodes velifer,Catostomidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31596,3,Micropterus salmoides salmoides,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,6,13,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31598,2,Micropterus salmoides salmoides,Centrarchidae,,,30.74,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River at River Mile 53.7; 2.3 mi. SE of Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31599,12,Carpiodes velifer,Catostomidae,,,30.74,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River at River Mile 53.7; 2.3 mi. SE of Bogalusa.,,,1963,6,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,94686,6,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1968,7,12,"G.E. Gunning, T. & R. Berra",,,PreservedSpecimen,,
TU,Fish,94685,2,Lepomis macrochirus,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1968,7,12,"G.E. Gunning, T. & R. Berra",,,PreservedSpecimen,,
TU,Fish,94687,1,Micropterus salmoides,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1968,7,12,"G.E. Gunning, T. & R. Berra",,,PreservedSpecimen,,
TU,Fish,94680,7,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River below Pools Bluff Sill, 4 mi. S of Bogalusa.",,,1968,7,12,"G.E. Gunning, T. & R. Berra",,,PreservedSpecimen,,
TU,Fish,31803,4,Ictalurus punctatus,Ictaluridae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff Sill; 4 mi. S of Bogalusa (day collection).,,,1963,11,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31801,21,Lepomis megalotis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff Sill; 4 mi. S of Bogalusa (day collection).,,,1963,11,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31805,3,Carpiodes velifer,Catostomidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff Sill; 4 mi. S of Bogalusa (day collection).,,,1963,11,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31804,50,Ictalurus punctatus,Ictaluridae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above dam at Pools Bluff Sill; 4 mi. S of Bogalusa (night collection).,,,1963,11,14,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,97496,30,Notropis atherinoides,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River along left bank above Coburn Creek 1.5 mi. E of Bogalusa.,,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97502,2,Pimephales vigilax,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River along left bank above Coburn Creek 1.5 mi. E of Bogalusa.,,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97504,1,Lepomis megalotis,Centrarchidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River along left bank above Coburn Creek 1.5 mi. E of Bogalusa.,,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97519,1,Ictalurus punctatus,Ictaluridae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97522,6,Percina vigil,Percidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97513,2,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97510,2,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank at River Mile 54, 2.3 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97534,2,Ictalurus punctatus,Ictaluridae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97538,4,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97535,2,Gambusia affinis,Poeciliidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97533,5,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just above sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97539,29,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank, 0.5 mi. below Richardson Landing, 1.5 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97550,7,Lepomis megalotis,Centrarchidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank, 0.5 mi. below Richardson Landing, 1.5 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97549,5,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank, 0.5 mi. below Richardson Landing, 1.5 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97542,3,Notropis atherinoides,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank, 0.5 mi. below Richardson Landing, 1.5 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97555,1,Percina vigil,Percidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,"Pearl River along right bank, 0.5 mi. below Richardson Landing, 1.5 mi. SE of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97573,14,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97567,22,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97569,2,Noturus munitus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97571,1,Lepomis macrochirus,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97568,1,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97578,14,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97560,1,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97557,19,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,"Pearl River along left bank just below sill at Pools Bluff, 4 mi. S of Bogalusa.",,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97617,1,Pimephales vigilax,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River at Richardson Landing.,,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97621,8,Lepomis megalotis,Centrarchidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River at Richardson Landing.,,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,97614,19,Hybognathus nuchalis,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River at Richardson Landing.,,,1976,4,15,G.E. Gunning & D.C. Heins,,,PreservedSpecimen,,
TU,Fish,31796,9,Ictalurus punctatus,Ictaluridae,,,30.69083,-89.83528,,,United States of America,Louisiana,Washington,,,Pearl River 2.75 mi. below dam at Pools Bluff; 6.7 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31819,1,Lepomis macrochirus X megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31806,1,Carpiodes velifer,Catostomidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31817,9,Lepomis megalotis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31808,9,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31816,2,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31815,2,Gambusia affinis affinis,Poeciliidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31813,8,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa (night collection).,,,1963,11,15,G. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31825,1,Noturus munitus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at pools Bluff; 4 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31827,4,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at pools Bluff; 4 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31820,3,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at pools Bluff; 4 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31832,1,Alosa alabamae,Clupeidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31829,10,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,31830,40,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below dam at Pools Bluff; 4 mi. S of Bogalusa.,,,1963,11,15,G.E. Gunning & J. Shireman,,,PreservedSpecimen,,
TU,Fish,47055,1,Alosa alabamae,Clupeidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1,,,1967,7,13,G.E. Gunning & G.H. Clemmer,,,PreservedSpecimen,,
TU,Fish,47052,14,Pimephales vigilax perspicuus,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1,,,1967,7,13,G.E. Gunning & G.H. Clemmer,,,PreservedSpecimen,,
TU,Fish,47054,2,Lepomis megalotis megalotis,Centrarchidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1,,,1967,7,13,G.E. Gunning & G.H. Clemmer,,,PreservedSpecimen,,
TU,Fish,47047,40,Notropis atherinoides,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1,,,1967,7,13,G.E. Gunning & G.H. Clemmer,,,PreservedSpecimen,,
TU,Fish,47043,38,Carpiodes velifer,Catostomidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1,,,1967,7,13,G.E. Gunning & G.H. Clemmer,,,PreservedSpecimen,,
TU,Fish,47044,2,Hybognathus nuchalis,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River just above mouth of Coburn Creek; 1.5 mi. E of Bogalusa - Fish Stat. #1,,,1967,7,13,G.E. Gunning & G.H. Clemmer,,,PreservedSpecimen,,
