"","fish_psite_combo","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp.x","psite_count","scaled_TL_mm","Fish_sp.x","psite_spp.y","Fish_sp.y","Life_History","Parasite_taxonomic_group"
"12692","Pimephales vigilax_TREM.BUC","159966","1991",1,"3","15966_02","DJB DMDM","6/14/2024",NA,59,42,"1649","control","control_1984-1993","30.77583","-89.82722","TREM.BUC",0,0.122024631658379,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12693","Pimephales vigilax_TREM.BUC","159966","1991",1,"3","159966_03","IJ KL","6/14/2024",NA,69,53,"3143","control","control_1984-1993","30.77583","-89.82722","TREM.BUC",0,0.760506768091333,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12694","Pimephales vigilax_TREM.BUC","159966","1991",1,"3","159966_01","JT KL","6/14/2024",NA,36,26,"288","control","control_1984-1993","30.77583","-89.82722","TREM.BUC",0,-1.34648428213741,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12695","Pimephales vigilax_TREM.BUC","160032","1991",1,"3","160032_02","DJB DMDM","6/21/2024",NA,85,70,"6351","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,1.78207818638406,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12696","Pimephales vigilax_TREM.BUC","160032","1991",1,"3","160032_04","DJB SC/KL","6/21/2024",NA,81,62,"4974","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,1.52668533181088,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12697","Pimephales vigilax_TREM.BUC","160032","1991",1,"3","160032_03","DJB KL/CLW","6/21/2024",NA,83,71,"5804","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,1.65438175909747,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12698","Pimephales vigilax_TREM.BUC","160032","1991",1,"3","160032_01","DJB DMDM","6/21/2024",NA,82,69,"5614","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,1.59053354545417,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12699","Pimephales vigilax_TREM.BUC","160352","1996",4,"26","160352_04","SC GMC","6/18/2024",NA,90,76,"7790","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,2.10131925460054,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12700","Pimephales vigilax_TREM.BUC","160352","1996",4,"26","160352_02","DJB SC/KL","6/18/2024","F",64,54,"2357","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,0.441265699874856,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12701","Pimephales vigilax_TREM.BUC","160352","1996",4,"26","160352_01","SC SC/GMC","6/18/2024","F",60,49,"1958","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,0.185872845301675,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12702","Pimephales vigilax_TREM.BUC","160352","1996",4,"26","160352_03","DJB IJ/KL","6/18/2024",NA,74,60,"4172","impact","impact_1984-1993","30.70222","-89.84417","TREM.BUC",0,1.07974783630781,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12703","Pimephales vigilax_TREM.BUC","162883","1992",4,"24","162883_01","DJB CJW","6/21/2024",NA,40,33,"492","control","control_1984-1993","30.76528","-89.83222","TREM.BUC",0,-1.09109142756423,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12704","Pimephales vigilax_TREM.BUC","162883","1992",4,"24","162883_04","SC DMDM","6/21/2024",NA,88,73,"6724","control","control_1984-1993","30.76528","-89.83222","TREM.BUC",2,1.97362282731394,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12705","Pimephales vigilax_TREM.BUC","162883","1992",4,"24","162883_02","SC IJ/GMC","6/21/2024",NA,70,57,"2807","control","control_1984-1993","30.76528","-89.83222","TREM.BUC",1,0.824354981734628,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12706","Pimephales vigilax_TREM.BUC","162883","1992",4,"24","162883_03","DJB KL","6/21/2024",NA,78,63,"4070","control","control_1984-1993","30.76528","-89.83222","TREM.BUC",1,1.33514069088099,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12707","Pimephales vigilax_TREM.BUC","167348","1993",7,"2","167348_03","JT SC","6/20/2024","F",48,36,"830","control","control_1984-1993","30.7825","-89.82027","TREM.BUC",0,-0.58030571841787,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12708","Pimephales vigilax_TREM.BUC","167348","1993",7,"2","167348_01","SC KL/SC","6/20/2024",NA,61,49,"1934","control","control_1984-1993","30.7825","-89.82027","TREM.BUC",3,0.24972105894497,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12709","Pimephales vigilax_TREM.BUC","167348","1993",7,"2","167348_02","DJB DMDM","6/20/2024",NA,44,37,"696","control","control_1984-1993","30.7825","-89.82027","TREM.BUC",0,-0.835698572991051,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12710","Pimephales vigilax_TREM.BUC","167348","1993",7,"2","167348_04","IJ SC/KL","6/20/2024","F",54,44,"1436","control","control_1984-1993","30.7825","-89.82027","TREM.BUC",4,-0.197216436558098,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12711","Pimephales vigilax_TREM.BUC","169485","1994",1,"15","169485_03","DJB DMDM","6/24/2024",NA,47,38,"845","impact","impact_1994-2003","30.75667","-89.82611","TREM.BUC",0,-0.644153932061165,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12712","Pimephales vigilax_TREM.BUC","169485","1994",1,"15","169485_02","DJB SC CJW","6/24/2024",NA,37,30,"376","impact","impact_1994-2003","30.75667","-89.82611","TREM.BUC",0,-1.28263606849412,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12713","Pimephales vigilax_TREM.BUC","169485","1994",1,"15","169485_01","JT  SC/ CJW","6/24/2024","na",40,31,"437","impact","impact_1994-2003","30.75667","-89.82611","TREM.BUC",0,-1.09109142756423,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12714","Pimephales vigilax_TREM.BUC","169485","1994",1,"15","169485_04","IJ GMC/DMDM","6/24/2024",NA,40,31,"418","impact","impact_1994-2003","30.75667","-89.82611","TREM.BUC",0,-1.09109142756423,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12715","Pimephales vigilax_TREM.BUC","169529","1994",1,"15","169529_03","JT SC / CJW","6/24/2024","na",82,69,"5950","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,1.59053354545417,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12716","Pimephales vigilax_TREM.BUC","169529","1994",1,"15","169529_02","DJB CJW","6/24/2024",NA,71,59,"2775","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,0.888203195377923,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12717","Pimephales vigilax_TREM.BUC","169529","1994",1,"15","169529_01","JT SC/KL","6/24/2024",NA,82,69,"5991","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,1.59053354545417,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12718","Pimephales vigilax_TREM.BUC","169529","1994",1,"15","169529_04","DJB SC/GMC","6/24/2024",NA,72,64,"4422","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,0.952051409021219,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12719","Pimephales vigilax_TREM.BUC","169820","1994",4,"9","169820_01","IJ GMC","6/18/2024","F",71,54,"3554","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",1,0.888203195377923,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12720","Pimephales vigilax_TREM.BUC","169820","1994",4,"9","169820_02","SC DJB/KL","6/18/2024",NA,71,59,"3077","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,0.888203195377923,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12721","Pimephales vigilax_TREM.BUC","169820","1994",4,"9","169820_04","JT GMC","6/18/2024","F",74,59,"3986","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,1.07974783630781,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12722","Pimephales vigilax_TREM.BUC","169820","1994",4,"9","169820_03","SC DJB/DMDM","6/18/2024","F",56,46,"1399","impact","impact_1994-2003","30.70222","-89.84417","TREM.BUC",0,-0.0695200092715069,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12723","Pimephales vigilax_TREM.BUC","172508","1995",1,"14","172508_02","DJB CLW","6/13/2024",NA,39,30,"396","control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,-1.15493964120753,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12724","Pimephales vigilax_TREM.BUC","172508","1995",1,"14","172508_4","SC KL ","6/14/2024",NA,46,36,"696","control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,-0.70800214570446,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12725","Pimephales vigilax_TREM.BUC","172508","1995",1,"14","172508_01","SC GMC","6/13/2024","F",39,31,"554","control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,-1.15493964120753,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12726","Pimephales vigilax_TREM.BUC","172508","1995",1,"14","172508_03","DJB CLW","6/13/2024",NA,43,33,"525","control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,-0.899546786634347,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12727","Pimephales vigilax_TREM.BUC","177852","1996",1,"13","177852_02","SC KL","6/17/2024",NA,39,32,"497","impact","impact_1994-2003","30.73694","-89.82694","TREM.BUC",0,-1.15493964120753,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12728","Pimephales vigilax_TREM.BUC","177852","1996",1,"13","177852_03","DJB KL","6/17/2024",NA,35,28,"504","impact","impact_1994-2003","30.73694","-89.82694","TREM.BUC",0,-1.41033249578071,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12729","Pimephales vigilax_TREM.BUC","177852","1996",1,"13","177852_04","SC GMC","6/17/2024",NA,36,28,"312","impact","impact_1994-2003","30.73694","-89.82694","TREM.BUC",0,-1.34648428213741,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12730","Pimephales vigilax_TREM.BUC","177852","1996",1,"13","177852_01","DJB GMC","6/17/2024","F",40,31,"812","impact","impact_1994-2003","30.73694","-89.82694","TREM.BUC",0,-1.09109142756423,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12731","Pimephales vigilax_TREM.BUC","178363","1996",4,"6","178363_03","SC CLW","6/13/2024",NA,33,29,"295","control","control_1994-2003","30.77611","-89.82722","TREM.BUC",0,-1.5380289230673,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12732","Pimephales vigilax_TREM.BUC","178363","1996",4,"6","178363_04","SC CLW","6/13/2024",NA,41,32,"466","control","control_1994-2003","30.77611","-89.82722","TREM.BUC",0,-1.02724321392094,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12733","Pimephales vigilax_TREM.BUC","178363","1996",4,"6","178363_02","JT CLW","6/13/2024",NA,41.5,31,"588","control","control_1994-2003","30.77611","-89.82722","TREM.BUC",0,-0.99531910709929,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12734","Pimephales vigilax_TREM.BUC","178363","1996",4,"6","178363_01","DJB CJW/GMC","6/13/2024","M",38,33,"485","control","control_1994-2003","30.77611","-89.82722","TREM.BUC",0,-1.21878785485082,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12735","Pimephales vigilax_TREM.BUC","182098","1997",1,"4","182098_02","SC GMC","6/20/2024",NA,76,63,"3967","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,1.2074442635944,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12736","Pimephales vigilax_TREM.BUC","182098","1997",1,"4","182098_04","DJB CJW/KL","6/20/2024",NA,74,63,"3608","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,1.07974783630781,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12737","Pimephales vigilax_TREM.BUC","182098","1997",1,"4","182098_01","SC IJ/KL","6/20/2024",NA,83,69,"6117","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,1.65438175909747,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12738","Pimephales vigilax_TREM.BUC","182098","1997",1,"4","182098_03","DJB CLW","6/20/2024",NA,70,58,"4001","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,0.824354981734628,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12739","Pimephales vigilax_TREM.BUC","182476","1997",4,"13","182456_01","SC CJW","6/13/2024",NA,36,27,"349","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,-1.34648428213741,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12740","Pimephales vigilax_TREM.BUC","182476","1997",4,"13","182476_03","SC GMC","6/14/2024",NA,46,37,"723","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",1,-0.70800214570446,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12741","Pimephales vigilax_TREM.BUC","182476","1997",4,"13","182476_04","DJB DMDM GMC","6/13/2024",NA,70,57,"3931","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,0.824354981734628,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12742","Pimephales vigilax_TREM.BUC","182476","1997",4,"13","182476_02","SC SC/CJW","6/13/2024",NA,41,32,"485","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,-1.02724321392094,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12743","Pimephales vigilax_TREM.BUC","184043","1997",6,"28","184043_04","sd acl gmc","4/30/2024","f",64,52,NA,"control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,0.441265699874856,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12744","Pimephales vigilax_TREM.BUC","184043","1997",6,"28","184043_02","sd cjw","4/30/2024","na",65,53,NA,"control","control_1994-2003","30.7825","-89.82027","TREM.BUC",4,0.505113913518151,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12745","Pimephales vigilax_TREM.BUC","184043","1997",6,"28","184043_01","sd kl","4/30/2024","f",64,53,NA,"control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,0.441265699874856,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12746","Pimephales vigilax_TREM.BUC","184043","1997",6,"28","184043_03","SD KL","4/30/2024",NA,47,38,NA,"control","control_1994-2003","30.7825","-89.82027","TREM.BUC",0,-0.644153932061165,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12747","Pimephales vigilax_TREM.BUC","187125","1999",1,"16","187125_02","DJB SC/CJW","6/24/2024","na",75,63,"4461","impact","impact_1994-2003","30.75444","-89.82722","TREM.BUC",0,1.1435960499511,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12748","Pimephales vigilax_TREM.BUC","187125","1999",1,"16","187125_01","SC SC/GMC","6/24/2024","na",85,72,"6642","impact","impact_1994-2003","30.75444","-89.82722","TREM.BUC",0,1.78207818638406,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12749","Pimephales vigilax_TREM.BUC","187125","1999",1,"16","187125_04","JT/DMDM","6/24/2024","na",39,30,"408","impact","impact_1994-2003","30.75444","-89.82722","TREM.BUC",0,-1.15493964120753,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12750","Pimephales vigilax_TREM.BUC","187125","1999",1,"16","187125_03","ij gmc","6/24/2024","na",30,20,"202","impact","impact_1994-2003","30.75444","-89.82722","TREM.BUC",0,-1.72957356399719,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12751","Pimephales vigilax_TREM.BUC","187137","1999",1,"16","187137_04","JT SC/CJW","6/20/2024",NA,36.5,28,"345","impact","impact_1994-2003","30.74195","-89.82528","TREM.BUC",0,-1.31456017531577,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12752","Pimephales vigilax_TREM.BUC","187137","1999",1,"16","187137_03","JT KL","6/20/2024","M",44,32,"600","impact","impact_1994-2003","30.74195","-89.82528","TREM.BUC",0,-0.835698572991051,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12753","Pimephales vigilax_TREM.BUC","187137","1999",1,"16","187137_01","SC KL","6/20/2024",NA,46,39,"7750","impact","impact_1994-2003","30.74195","-89.82528","TREM.BUC",0,-0.70800214570446,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12754","Pimephales vigilax_TREM.BUC","187137","1999",1,"16","187137_02","JT SC/GMC","6/20/2024",NA,50,39,"966","impact","impact_1994-2003","30.74195","-89.82528","TREM.BUC",0,-0.452609291131279,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12755","Pimephales vigilax_TREM.BUC","190278","2000",1,"8","190278_01","IJ CJW","6/20/2024",NA,74,60,"2690","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,1.07974783630781,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12756","Pimephales vigilax_TREM.BUC","190278","2000",1,"8","190278_03","DJB SC/GMC","6/20/2024",NA,71,57,"3530","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,0.888203195377923,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12757","Pimephales vigilax_TREM.BUC","190278","2000",1,"8","190278_02","JT SC/KL","6/20/2024",NA,74,58,"3606","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,1.07974783630781,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12758","Pimephales vigilax_TREM.BUC","190278","2000",1,"8","190278_04","JT SC/DMDM","6/20/2024",NA,71,55,"2653","control","control_1994-2003","30.77611","-89.82777","TREM.BUC",0,0.888203195377923,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12759","Pimephales vigilax_TREM.BUC","197196","2004",7,"17","197196_01","SC GMC","6/24/2024","F",56,45,"1613","control","control_2004-2013","30.7825","-89.82027","TREM.BUC",0,-0.0695200092715069,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12760","Pimephales vigilax_TREM.BUC","197196","2004",7,"17","197196_02","JT CJW","6/24/2024",NA,48,36,"861","control","control_2004-2013","30.7825","-89.82027","TREM.BUC",0,-0.58030571841787,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12761","Pimephales vigilax_TREM.BUC","197196","2004",7,"17","197196_03","IJ DJB/CJW/GMC","6/24/2024",NA,48,39,"8740","control","control_2004-2013","30.7825","-89.82027","TREM.BUC",0,-0.58030571841787,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12762","Pimephales vigilax_TREM.BUC","197196","2004",7,"17","197196_04","DJB DMDM","6/24/2024","na",44,36,"755","control","control_2004-2013","30.7825","-89.82027","TREM.BUC",0,-0.835698572991051,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12763","Pimephales vigilax_TREM.BUC","197731","2004",10,"30","197731_02","DJB GMC","6/11/2024","M",38,30,"410","impact","impact_2004-2013","30.75444","-89.82722","TREM.BUC",0,-1.21878785485082,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12764","Pimephales vigilax_TREM.BUC","197731","2004",10,"30","197731_03","SC DMDM","6/11/2024",NA,42,34,"607","impact","impact_2004-2013","30.75444","-89.82722","TREM.BUC",0,-0.963395000277642,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12765","Pimephales vigilax_TREM.BUC","197731","2004",10,"30","197731_04","IJ DD","6/11/2024",NA,44,35,"794","impact","impact_2004-2013","30.75444","-89.82722","TREM.BUC",0,-0.835698572991051,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12766","Pimephales vigilax_TREM.BUC","197731","2004",10,"30","197731_01","SC","6/11/2024",NA,47,38,"711","impact","impact_2004-2013","30.75444","-89.82722","TREM.BUC",0,-0.644153932061165,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12767","Pimephales vigilax_TREM.BUC","198296","2005",2,"12","198296_03","SC KL","6/17/2024",NA,70,64,"4278","impact","impact_2004-2013","30.74055","-89.82694","TREM.BUC",0,0.824354981734628,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12768","Pimephales vigilax_TREM.BUC","198296","2005",2,"12","198296_01","DJB KL CJW ","6/17/2024","F",54,44,"1433","impact","impact_2004-2013","30.74055","-89.82694","TREM.BUC",0,-0.197216436558098,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12769","Pimephales vigilax_TREM.BUC","198296","2005",2,"12","198296_02","SC GMC/CJW","6/17/2024","M",70,59,"3539","impact","impact_2004-2013","30.74055","-89.82694","TREM.BUC",0,0.824354981734628,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12770","Pimephales vigilax_TREM.BUC","198296","2005",2,"12","198296_04","JT DMDM","6/17/2024",NA,73,58,"3808","impact","impact_2004-2013","30.74055","-89.82694","TREM.BUC",0,1.01589962266451,"Pimephales vigilax","TREM.BUC","Pimephales vigilax","Complex","Trematoda"
"12771","Pimephales vigilax_TREM.MET","30602","1963",10,"24","30602_04","GMC IJ","6/13/2024",NA,56,47,"1616","control","control_1954-1963","30.77861","-89.82972","TREM.MET",1,-0.0695200092715069,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12772","Pimephales vigilax_TREM.MET","30602","1963",10,"24","30602_01","IJ DMDM","6/13/2024","F",53,42,"494","control","control_1954-1963","30.77861","-89.82972","TREM.MET",16,-0.261064650201393,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12773","Pimephales vigilax_TREM.MET","30602","1963",10,"24","30602_03","DMDM","6/13/2024",NA,58,48,"1578","control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,0.0581764180150838,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12774","Pimephales vigilax_TREM.MET","30602","1963",10,"24","30602_02","IJ","6/13/2024",NA,40,30,"426","control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,-1.09109142756423,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12775","Pimephales vigilax_TREM.MET","30957","1963",11,"21","30957_01","SC DMDM","6/20/2024","F",54,46,"1098","control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,-0.197216436558098,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12776","Pimephales vigilax_TREM.MET","30957","1963",11,"21","30957_03","DJB CLW","6/20/2024",NA,67,53,"2068","control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,0.632810340804742,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12777","Pimephales vigilax_TREM.MET","30957","1963",11,"21","30957_04","DJB GMC","6/20/2024",NA,40,33,"379","control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,-1.09109142756423,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12778","Pimephales vigilax_TREM.MET","30957","1963",11,"21","30957_02","SC GMC","6/20/2024",NA,44,35,"493","control","control_1954-1963","30.77861","-89.82972","TREM.MET",1,-0.835698572991051,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12779","Pimephales vigilax_TREM.MET","31254","1963",7,"11","31254_01","hmt acl dd","5/6/2024","na",68,57,NA,"control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,0.696658554448037,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12780","Pimephales vigilax_TREM.MET","31254","1963",7,"11","31254_02","HMT ACL","5/6/2024","F",63,51,NA,"control","control_1954-1963","30.77861","-89.82972","TREM.MET",3,0.377417486231561,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12781","Pimephales vigilax_TREM.MET","31254","1963",7,"11","31254_04","sd acl","5/7/2024","na",39,31,NA,"control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,-1.15493964120753,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12782","Pimephales vigilax_TREM.MET","31254","1963",7,"11","31254_03","HMT DD","5/6/2024",NA,68,55,NA,"control","control_1954-1963","30.77861","-89.82972","TREM.MET",0,0.696658554448037,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12783","Pimephales vigilax_TREM.MET","37344","1965",3,"18","37344_01","SC CJW GMC IJ","6/12/2024",NA,67,56,"2716","impact","impact_1964-1973","30.70222","-89.84417","TREM.MET",0,0.632810340804742,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12784","Pimephales vigilax_TREM.MET","37344","1965",3,"18","37344_02","DJB DMDM","6/12/2024","F",71,52,"3394","impact","impact_1964-1973","30.70222","-89.84417","TREM.MET",0,0.888203195377923,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12785","Pimephales vigilax_TREM.MET","37344","1965",3,"18","37344_04","DJB KL","6/12/2024",NA,95,83,"11012","impact","impact_1964-1973","30.70222","-89.84417","TREM.MET",9,2.42056032281701,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12786","Pimephales vigilax_TREM.MET","37344","1965",3,"18","37344_03","SC CJW","6/12/2024",NA,96,81,"9605","impact","impact_1964-1973","30.70222","-89.84417","TREM.MET",1,2.48440853646031,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
"12787","Pimephales vigilax_TREM.MET","39293","1965",11,"19","39293_01","SC CJW","6/17/2024",NA,64,51,"1777","control","control_1964-1973","30.77861","-89.82972","TREM.MET",0,0.441265699874856,"Pimephales vigilax","TREM.MET","Pimephales vigilax","Complex","Trematoda"
